brought,36.36002592193456
brown,5.204119982655925
brownbladerunnersugarcubeselectronicblaylockpowersspikeleekatebushhamcornpizza,4.851937464544562
browsing,2.6020599913279625
brucecortexdixiecom,2.6020599913279625
bruceelektacom,2.6020599913279625
bruceliverpoolacuk,2.6020599913279625
bruise,5.204119982655925
bruised,7.8061799739838875
bruno,2.6020599913279625
brush,12.347951681866121
brutal,9.204119982655925
brutally,2.6020599913279625
brute,2.6020599913279625
bskendigC5JCwxJznnetcomcom,4.851937464544562
bskendignetcomcom,6.903089986991944
btw,4.851937464544562
bu,2.6020599913279625
bubble,7.2779061968168435
bubbles,2.6020599913279625
bubonic,2.6020599913279625
bucket,4.851937464544562
bucks,7.8061799739838875
bud,2.6020599913279625
buddism,2.6020599913279625
buddy,9.204119982655925
bug,13.010299956639813
bug],7.8061799739838875
bugging,2.6020599913279625
build,20.478670320170906
building,22.340367622004624
buildings,12.7496324196498
builds,2.6020599913279625
built,21.469759616221282
built?,2.6020599913279625
builtin,6.903089986991944
bull,4.851937464544562
bullcrap,4.851937464544562
bulldozed,2.6020599913279625
bullet,4.851937464544562
bullets,4.851937464544562
bulls,2.6020599913279625
bullshit,20.0
bullshit?,2.6020599913279625
bulwark,2.6020599913279625
bummin,5.204119982655925
bumper,4.851937464544562
bumperstickers,2.6020599913279625
bunch,25.48455006504028
bungled,2.6020599913279625
bunk,14.8745711562581
bunker,2.6020599913279625
bunnies,4.851937464544562
bunny,4.851937464544562
burden,31.6253151236467
burdens,2.6020599913279625
buried,4.851937464544562
burn,13.22471989593555
burned,4.851937464544562
burning,12.347951681866121
burns,2.6020599913279625
burst,2.6020599913279625
bury,2.6020599913279625
bus,2.6020599913279625
buses,6.903089986991944
business,36.798103443500736
businesswoman,2.6020599913279625
busy,17.12780988292749
but,275.4751864466072
butt,6.903089986991944
butterdishes,2.6020599913279625
butterflies,2.6020599913279625
buy,22.83707984390332
buying,6.903089986991944
buys,2.6020599913279625
buzz,6.903089986991944
buzzwords,9.703874929089125
bvickersicsuciedu,4.851937464544562
by,299.48695255497086
by?,2.6020599913279625
byproduct,2.6020599913279625
byproducts,2.6020599913279625
bytes,2.6020599913279625
c,24.597467318391878
cabinets?,2.6020599913279625
cage,16.9995098928664
cake,2.6020599913279625
calamities,2.6020599913279625
calculate,4.851937464544562
calculated,4.851937464544562
calculating,2.6020599913279625
calculations,6.903089986991944
call,71.73118865364043
called,74.15870975284693
calling,18.0
calls,16.463935575821495
calm,4.851937464544562
came,46.58982258079118
camel,2.6020599913279625
cameraman,2.6020599913279625
caminos,2.6020599913279625
camoflage,2.6020599913279625
camp,6.903089986991944
campaign,12.129843661361406
campaigning,2.6020599913279625
campaigns,2.6020599913279625
camps,6.903089986991944
camps?,2.6020599913279625
campus,10.6246936830415
can,303.00190256179843
cancelled,2.6020599913279625
cancer,4.851937464544562
candidate,8.8164799306237
cannibal,2.6020599913279625
cannibalistic,2.6020599913279625
cannot,146.58994832843794
canonized,2.6020599913279625
cant,134.79567657630162
cap,2.6020599913279625
capabilities,2.6020599913279625
capability,6.903089986991944
capable,32.20463942433192
capacitance,2.6020599913279625
capacitor,2.6020599913279625
capacity,14.0
capital,64.0823996531185
capitalR,2.6020599913279625
capitalisation,2.6020599913279625
capitalised,2.6020599913279625
capitalism,4.851937464544562
capitalist,16.981781125905968
capitals,2.6020599913279625
capitol,2.6020599913279625
captial,2.6020599913279625
captives,2.6020599913279625
capture,2.6020599913279625
captured,12.7496324196498
car,40.12599230077502
car?,6.903089986991944
carbon,5.204119982655925
card,2.6020599913279625
cardinality,2.6020599913279625
cards,6.903089986991944
care,69.28005207781659
cared,4.851937464544562
career,9.703874929089125
careful,25.904980919043936
carefull,2.6020599913279625
carefully,20.06299615038751
carefullywritten,2.6020599913279625
careless,2.6020599913279625
carelessly,2.6020599913279625
cares,15.59077982042095
caricature,6.903089986991944
carlfpanixcom,2.6020599913279625
carnage,2.6020599913279625
carnal,2.6020599913279625
carpenter,5.204119982655925
carpenter?,2.6020599913279625
carpenters,5.204119982655925
carpet,2.6020599913279625
carpetbombed,2.6020599913279625
carried,17.12780988292749
carries,24.597467318391878
carry,25.904980919043936
carrying,2.6020599913279625
cars,18.0
cartons,8.8164799306237
cartoon,4.851937464544562
carve,2.6020599913279625
carvings,2.6020599913279625
cascade,2.6020599913279625
case,134.9117703628384
case?,4.851937464544562
cases,44.205030700440716
cash,6.903089986991944
cassettes,2.6020599913279625
cast,18.52192752279918
caste,6.903089986991944
casting,10.40823996531185
casts,4.851937464544562
casual,14.8745711562581
casualites,2.6020599913279625
casually,6.903089986991944
casualties,22.637911416754555
casualties?,2.6020599913279625
cat?,2.6020599913279625
catalog,2.6020599913279625
catalogue,7.8061799739838875
catalyst,2.6020599913279625
catalytic,2.6020599913279625
catching,2.6020599913279625
categories,6.903089986991944
categorization,2.6020599913279625
categorized,6.903089986991944
categorizing?,2.6020599913279625
category,18.0
cathedra,2.6020599913279625
cathedral,4.851937464544562
catholic,10.6246936830415
catholicism,2.6020599913279625
catholics,9.204119982655925
cats,2.6020599913279625
cattle,9.204119982655925
caught,16.0
caulmny,2.6020599913279625
causality,2.6020599913279625
causally,2.6020599913279625
causation,5.204119982655925
cause,99.56403990857079
causeThat,2.6020599913279625
caused,57.60766493788691
causedled,4.851937464544562
causeeffect,2.6020599913279625
causeless,12.129843661361406
causes,49.50168649209063
causing,8.8164799306237
caustic,2.6020599913279625
caution,2.6020599913279625
cautionary,2.6020599913279625
cautioned,2.6020599913279625
cbrastedphysicsadelaideeduau,2.6020599913279625
cdtrocketswstratuscom,2.6020599913279625
cdtswstratuscom,2.6020599913279625
cdtvosstratuscom,2.6020599913279625
cease,8.8164799306237
ceased,4.851937464544562
ceases,2.6020599913279625
ceasing,2.6020599913279625
ceived,2.6020599913279625
celbration,2.6020599913279625
celebrate,4.851937464544562
celebrities,2.6020599913279625
celestial,4.851937464544562
celibate,2.6020599913279625
cell,14.405943628843808
cells,4.851937464544562
censorship,14.0
censorship?,2.6020599913279625
censure,5.204119982655925
center,2.6020599913279625
centering,2.6020599913279625
central,10.6246936830415
centralization,2.6020599913279625
centre,13.22471989593555
cents,2.6020599913279625
centuries,14.0
centuries?,2.6020599913279625
century,43.69868457275265
centuryNo,2.6020599913279625
cept,2.6020599913279625
ceremonies,4.851937464544562
certain,87.77254895891647
certainly,102.22763947111521
certainty,6.903089986991944
certian,2.6020599913279625
cetera,2.6020599913279625
cfaehlvestaunmedu,19.030899869919434
cfairmanlelandStanfordEDU,6.903089986991944
ch981clevelandFreenetEdu,2.6020599913279625
chadwick,2.6020599913279625
chagning,2.6020599913279625
chain,2.6020599913279625
chains,2.6020599913279625
chair,6.903089986991944
chair?,2.6020599913279625
challenge,23.3743261026913
challenge?,2.6020599913279625
challenged,8.8164799306237
challenges,7.8061799739838875
challenging,4.851937464544562
chamber,10.6246936830415
chambers,2.6020599913279625
chance,56.41709133851411
chance?,4.851937464544562
chances,2.6020599913279625
change,73.05896400933385
changed,37.4560153480737
changes,25.534722373220465
changing,25.534722373220465
channel,8.8164799306237
channels,2.6020599913279625
chanted,2.6020599913279625
chaos,10.6246936830415
chaotically,2.6020599913279625
chap,2.6020599913279625
chaplains,2.6020599913279625
chaps,2.6020599913279625
chapter,15.428839878591475
chapters,2.6020599913279625
character,16.0
characterised,2.6020599913279625
characteristic,7.2779061968168435
characteristics,9.204119982655925
characterization,4.851937464544562
characterize,4.851937464544562
characterized,9.204119982655925
characterizing,4.851937464544562
characters,9.703874929089125
charge,40.60840965097787
charged,8.8164799306237
charges,14.8745711562581
charging,4.851937464544562
charisma,2.6020599913279625
charitable,6.903089986991944
charities,10.40823996531185
charities?,2.6020599913279625
charity,13.22471989593555
charlatans,2.6020599913279625
charm,2.6020599913279625
chars,2.6020599913279625
charter,5.204119982655925
chasible,8.8164799306237
chastised,4.851937464544562
chastity,2.6020599913279625
chat,2.6020599913279625
chatting,2.6020599913279625
cheap,12.347951681866121
cheat,2.6020599913279625
check,20.06299615038751
checked,17.12780988292749
checking,14.405943628843808
cheering,4.851937464544562
cheers,4.851937464544562
cheese,8.8164799306237
cheesy,2.6020599913279625
chemical,16.463935575821495
chemicals,4.851937464544562
chemist,2.6020599913279625
chemistry,19.030899869919434
chemists,2.6020599913279625
cheribums,2.6020599913279625
cherished,2.6020599913279625
chest,6.903089986991944
chestnut,2.6020599913279625
chests,2.6020599913279625
chick,2.6020599913279625
chief,8.8164799306237
chiefs,2.6020599913279625
child,41.4479694704703
childhood,8.8164799306237
childish,26.06376222567206
childmaking,2.6020599913279625
children,67.28651963577443
children?,6.903089986991944
childrens,2.6020599913279625
chill,2.6020599913279625
chilling,4.851937464544562
chimp,6.903089986991944
chimpanzees,2.6020599913279625
chimps,27.358631114164783
chip,14.8745711562581
chirps,2.6020599913279625
choice,56.469131726306834
choice?,2.6020599913279625
choices,24.202064923838343
choir,2.6020599913279625
choose,56.23605386793722
chooses,10.6246936830415
choosing,2.6020599913279625
chop,2.6020599913279625
chopping,4.851937464544562
chortcrlnmsuedu,2.6020599913279625
chose,17.12780988292749
chosen,22.04119982655925
chpetkgdrbathacuk,4.851937464544562
chris,4.851937464544562
chrisb734064380bAARNie,2.6020599913279625
chrisb734068710bAARNie,2.6020599913279625
chrisbseachgcom,6.903089986991944
chrisbtafesaeduau,8.8164799306237
christ,2.6020599913279625
christenastroocistempleedu,11.505149978319906
christened,2.6020599913279625
christian,30.415492789646816
christianity,16.9995098928664
christians,48.732119848970804
christiansother,2.6020599913279625
chromosomes,4.851937464544562
chronology,2.6020599913279625
chuck,2.6020599913279625
chuckle,2.6020599913279625
chur,2.6020599913279625
church,64.30524039891374
church?,2.6020599913279625
church],2.6020599913279625
churches,28.11139122101929
churchs,6.903089986991944
churchstate?,4.851937464544562
ciao,2.6020599913279625
cindysolan10solanunitno,2.6020599913279625
circle,4.851937464544562
circle?,2.6020599913279625
circles,12.347951681866121
circlesquare,2.6020599913279625
circling,4.851937464544562
circuit,2.6020599913279625
circuits,2.6020599913279625
circular,35.13923902627411
circulating,2.6020599913279625
circulation,7.2779061968168435
circumstance,5.204119982655925
circumstances,40.77528010406445
circumstances?,2.6020599913279625
circumstancial,2.6020599913279625
circumstantial,2.6020599913279625
circumvent,2.6020599913279625
circumventing,2.6020599913279625
cite,23.25890625090639
cited,14.0
cites,4.851937464544562
cities,10.6246936830415
citing,2.6020599913279625
citizen,10.6246936830415
citizens,26.354429269705584
citizens?,2.6020599913279625
citizenship,22.04119982655925
city,21.437322253078808
civil,21.886904891331827
civilian,46.77233946126285
civilians,46.77233946126285
civilians?,2.6020599913279625
civilised,2.6020599913279625
civilization,11.505149978319906
civilized,13.806179973983888
civillian,2.6020599913279625
cjhsminsteryorkacuk,6.903089986991944
claim,183.71455168306966
claim?,4.851937464544562
claimed,55.218286935210905
claiming,45.263165308339715
claims,107.99411871439679
claims?,2.6020599913279625
clandestine,2.6020599913279625
clarification,8.8164799306237
clarified,4.851937464544562
clarify,10.6246936830415
clarity,6.903089986991944
class,39.133899436317556
classed,2.6020599913279625
classes,9.703874929089125
classic,17.53962729797357
classical,16.463935575821495
classified,15.428839878591475
classify,2.6020599913279625
classless,4.851937464544562
classmates,2.6020599913279625
classy,2.6020599913279625
clause,8.8164799306237
claws,24.177982191107674
clean,17.12780988292749
cleaned,2.6020599913279625
cleaning,2.6020599913279625
cleans,2.6020599913279625
cleanup,2.6020599913279625
clear,90.03329748089149
clearcut,4.851937464544562
cleared,12.7496324196498
clearer,9.703874929089125
clearing,2.6020599913279625
clearly,66.91329437823767
clergy,4.851937464544562
clerical,4.851937464544562
clerk,2.6020599913279625
clever,2.6020599913279625
cleverer,2.6020599913279625
click,6.903089986991944
client,2.6020599913279625
climatologist,2.6020599913279625
climbed,2.6020599913279625
climbing,6.903089986991944
cling,2.6020599913279625
clinicaly,2.6020599913279625
clinics,2.6020599913279625
clive,4.851937464544562
clock,2.6020599913279625
clones,6.903089986991944
close,36.36002592193456
closed,32.774013429564484
closedminded,2.6020599913279625
closeley,2.6020599913279625
closely,20.933989856911378
closeminded,2.6020599913279625
closer,21.886904891331827
closes,4.851937464544562
closest,4.851937464544562
closet,4.851937464544562
closings,2.6020599913279625
clot,2.6020599913279625
cloth,4.851937464544562
cloth?,2.6020599913279625
cloth],2.6020599913279625
clothe,2.6020599913279625
clothed,2.6020599913279625
clothes,7.8061799739838875
clothing,4.851937464544562
cloud,10.6246936830415
clouds,2.6020599913279625
clown,2.6020599913279625
club,2.6020599913279625
clue,4.851937464544562
clumsy,5.204119982655925
cluster,5.204119982655925
clutter,4.851937464544562
cmtanissnussg,30.449439791871097
coachgod,2.6020599913279625
coal,5.204119982655925
coalition,4.851937464544562
coast,8.8164799306237
coastlands,5.204119982655925
coat,2.6020599913279625
coats,2.6020599913279625
cobbalexialisuiucedu,81.88024100314492
coca,2.6020599913279625
cocaine,2.6020599913279625
cocaine?,2.6020599913279625
cochairman,2.6020599913279625
cock,28.622659904607588
code,48.35596438221535
code?,9.204119982655925
codes,4.851937464544562
codification,2.6020599913279625
codified,9.204119982655925
coding,2.6020599913279625
coercion,2.6020599913279625
coexistence,2.6020599913279625
coexisting,2.6020599913279625
coffee,7.2779061968168435
coffee?,2.6020599913279625
cogent,6.903089986991944
coherency,2.6020599913279625
cohesion,2.6020599913279625
coil,5.204119982655925
coils,2.6020599913279625
coin,38.8154997163565
coincide,5.204119982655925
coincidental,6.903089986991944
coined,2.6020599913279625
coins,13.806179973983888
cold,8.8164799306237
colin,2.6020599913279625
collapse,9.204119982655925
collapsed,4.851937464544562
collapses,2.6020599913279625
collateral,8.8164799306237
colleagues,2.6020599913279625
collect,2.6020599913279625
collected,2.6020599913279625
collection,14.405943628843808
collections,2.6020599913279625
collective,20.57991946977687
collectively,7.2779061968168435
college,19.48847477552619
colleges,2.6020599913279625
colonial,2.6020599913279625
colonies,2.6020599913279625
colonizationdestruction,2.6020599913279625
colony,2.6020599913279625
color,9.204119982655925
colored,2.6020599913279625
colour,19.40774985817825
colour?,9.703874929089125
colours,7.8061799739838875
colt,7.8061799739838875
column,6.903089986991944
columns,2.6020599913279625
coma,2.6020599913279625
comb,2.6020599913279625
combat,4.851937464544562
combatants,2.6020599913279625
combination,15.59077982042095
combine,2.6020599913279625
combined,4.851937464544562
come,120.89507734099183
come?,2.6020599913279625
comedies,2.6020599913279625
comein,2.6020599913279625
comes,70.16655135620488
cometh,2.6020599913279625
comforatble,4.851937464544562
comfort,9.703874929089125
comfortable,8.8164799306237
comforters,2.6020599913279625
comforting,2.6020599913279625
comforts,2.6020599913279625
comic,4.851937464544562
comical,2.6020599913279625
coming,37.35973687889964
coming?,2.6020599913279625
command,6.903089986991944
commanded,9.204119982655925
commanders,2.6020599913279625
commandment,7.2779061968168435
commandments,7.8061799739838875
commands,20.933989856911378
commemorative,9.204119982655925
commend,2.6020599913279625
commensurate,4.851937464544562
comment,21.469759616221282
comment?,4.851937464544562
commentaries,9.204119982655925
commentary,7.2779061968168435
commentators,9.204119982655925
commented,2.6020599913279625
commenting,10.6246936830415
comments,30.86239133474318
comments?,6.903089986991944
commerce,2.6020599913279625
commercial,6.903089986991944
commit,29.868353172332995
commited,7.2779061968168435
commitement,2.6020599913279625
commiting,2.6020599913279625
commitment,8.8164799306237
committed,45.48141880909521
committee,4.851937464544562
committing,11.020599913279625
committs,2.6020599913279625
common,58.063775862249365
commoners,2.6020599913279625
commonly,21.886904891331827
commonlyheld,4.851937464544562
communal,2.6020599913279625
communicate,10.6246936830415
communicated,6.903089986991944
communicating,2.6020599913279625
communications,2.6020599913279625
communism,9.204119982655925
communist,9.204119982655925
communities,2.6020599913279625
community,41.653559774527025
companie$,5.204119982655925
companies,7.2779061968168435
companion,7.2779061968168435
company,16.0
comparable,9.204119982655925
comparative,2.6020599913279625
compare,12.347951681866121
compared,17.12780988292749
compares,4.851937464544562
comparing,8.8164799306237
comparison,10.6246936830415
comparisons,14.0
compartmentalisation,2.6020599913279625
compartmentalizing,2.6020599913279625
compassion,9.703874929089125
compassionate,2.6020599913279625
compatible,16.10720996964787
compel,2.6020599913279625
compeling,5.204119982655925
compelled,4.851937464544562
compelling,16.0
compelling?,10.6246936830415
competing,11.020599913279625
competition,2.6020599913279625
competitors,2.6020599913279625
compilation,2.6020599913279625
compiled,2.6020599913279625
compilers,2.6020599913279625
complain,14.0
complaining,10.6246936830415
complains,4.851937464544562
complaint,9.204119982655925
complaints,2.6020599913279625
complement,4.851937464544562
complete,38.53405377435877
completed,2.6020599913279625
completely,47.075585601877904
completion,2.6020599913279625
completly,2.6020599913279625
complex,37.37734009539241
complexities,2.6020599913279625
complexity,19.1244486294747
complicated,22.637911416754555
compliment,2.6020599913279625
comply,4.851937464544562
component,18.40823996531185
components,2.6020599913279625
composition,7.8061799739838875
compound,8.8164799306237
compounds,2.6020599913279625
comprehend,8.8164799306237
comprehension,10.6246936830415
comprehensive,14.8745711562581
compression,2.6020599913279625
compressor,2.6020599913279625
comprised,10.6246936830415
comprising,2.6020599913279625
compro,2.6020599913279625
compromise,29.111624787267374
compromise?,5.204119982655925
compromising?,2.6020599913279625
compulsion,4.851937464544562
compute,4.851937464544562
computer,19.48847477552619
computer?,2.6020599913279625
computers,14.405943628843808
computers_,2.6020599913279625
computerterminal,2.6020599913279625
computing,2.6020599913279625
comrade,2.6020599913279625
con,20.933989856911378
conartist,2.6020599913279625
conceal,4.851937464544562
concede,2.6020599913279625
conceed,2.6020599913279625
conceivable,8.8164799306237
conceive,6.903089986991944
conceived,12.347951681866121
concensus,2.6020599913279625
concentrate,4.851937464544562
concentrating,4.851937464544562
concentration,9.204119982655925
concentrations,4.851937464544562
concept,50.32584031219336
concept?,2.6020599913279625
conception,16.9995098928664
conceptions,2.6020599913279625
concepts,22.340367622004624
conceptualization,6.903089986991944
concern,23.25890625090639
concerned,40.63904941463746
concerning,30.107539181046054
concerns,6.903089986991944
concerted,2.6020599913279625
concessions,2.6020599913279625
concise,2.6020599913279625
conclude,39.5476195653273
concluded,11.020599913279625
concludes,4.851937464544562
concluding,4.851937464544562
conclusion,105.87962198682531
conclusion?,6.903089986991944
conclusions,29.787156829339498
conclusions?,2.6020599913279625
conclusive,6.903089986991944
conclusively,9.204119982655925
concoct,8.8164799306237
concordance,2.6020599913279625
concrete,21.437322253078808
concubine,2.6020599913279625
concubines,2.6020599913279625
concur,2.6020599913279625
condemn,30.107539181046054
condemnation,14.0
condemnation?,2.6020599913279625
condemned,29.787156829339498
condemned?,4.851937464544562
condemning,9.703874929089125
condemns,2.6020599913279625
condescending,5.204119982655925
condescending?,2.6020599913279625
condition,17.12780988292749
conditional,6.903089986991944
conditionally,2.6020599913279625
conditioned,4.851937464544562
conditions,6.903089986991944
condoms,2.6020599913279625
conducive,2.6020599913279625
conduct,19.48847477552619
conducted,6.903089986991944
conducting?,2.6020599913279625
conduit,2.6020599913279625
condusive,2.6020599913279625
confederate,2.6020599913279625
confederation,2.6020599913279625
conference,2.6020599913279625
confess,2.6020599913279625
confess?,2.6020599913279625
confession,2.6020599913279625
confident,4.851937464544562
configuration,2.6020599913279625
confined,2.6020599913279625
confines,2.6020599913279625
confirm,2.6020599913279625
confirmed,4.851937464544562
confirmedShortly,2.6020599913279625
confiscated,5.204119982655925
conflict,19.030899869919434
conflicts,16.463935575821495
conform,7.2779061968168435
conforming,2.6020599913279625
conformism,2.6020599913279625
confront,2.6020599913279625
confrontation,2.6020599913279625
confronting,2.6020599913279625
confurs,2.6020599913279625
confuse,12.347951681866121
confused,22.840505367078173
confusing,24.177982191107674
confusingly,2.6020599913279625
confusion,30.439139835231288
confusions,2.6020599913279625
congenial,2.6020599913279625
congratulate,8.8164799306237
congress,7.2779061968168435
congressional,2.6020599913279625
congruent,2.6020599913279625
conjugation,2.6020599913279625
conjunction,6.903089986991944
connect,6.903089986991944
connected,14.405943628843808
connecting,4.851937464544562
connection,23.25890625090639
connexion,2.6020599913279625
connotation,4.851937464544562
connotations,4.851937464544562
conorowlnetriceedu,2.6020599913279625
conquer,6.903089986991944
conquered,12.347951681866121
conquering,2.6020599913279625
conquest,4.851937464544562
conquest?,4.851937464544562
cons,6.903089986991944
conscience,11.020599913279625
conscientious,2.6020599913279625
conscious,40.12599230077502
consciously,2.6020599913279625
consciousness,29.232712163289282
consensus,9.204119982655925
consent,2.6020599913279625
consentual,2.6020599913279625
consequence,17.53962729797357
consequence?,2.6020599913279625
consequences,60.86602494061976
consequently,6.903089986991944
conservative,8.8164799306237
conserved,2.6020599913279625
consider,81.17134096259618
consider?,4.851937464544562
considerable,4.851937464544562
considerably,2.6020599913279625
consideration,8.8164799306237
considered,80.15935998259852
considering,28.434898115432382
considers,6.903089986991944
consigned,2.6020599913279625
consist,4.851937464544562
consistency,19.030899869919434
consistency?,2.6020599913279625
consistent,56.54843228280277
consistent?,4.851937464544562
consistently,4.851937464544562
consisting,11.505149978319906
consists,13.22471989593555
consolation,2.6020599913279625
consoled,2.6020599913279625
conspiracies,2.6020599913279625
conspiracy,16.463935575821495
conspiracy?,5.204119982655925
conspiracy],4.851937464544562
conspiratorial,2.6020599913279625
conspire,2.6020599913279625
constant,14.405943628843808
constantly,12.347951681866121
constitute,4.851937464544562
constituted,6.903089986991944
constitutes,14.0
constitution,16.463935575821495
constitutional,2.6020599913279625
constitutions,2.6020599913279625
constrained,4.851937464544562
construct,6.903089986991944
constructed,4.851937464544562
constructing,14.8745711562581
construction,16.9995098928664
constructions,7.2779061968168435
constructive,2.6020599913279625
constructs,4.851937464544562
construed,2.6020599913279625
consult,4.851937464544562
consulted,2.6020599913279625
consumer,2.6020599913279625
consumers,5.204119982655925
consumes,2.6020599913279625
consumption,4.851937464544562
contact,19.48847477552619
contactees,2.6020599913279625
contacts,2.6020599913279625
contadictions,2.6020599913279625
contadictorily,4.851937464544562
contain,48.48293689725756
contained,18.616973018337188
container,2.6020599913279625
containing,12.347951681866121
contains,35.245319809215175
contamination,4.851937464544562
contardictory,10.6246936830415
contemporaries,2.6020599913279625
contemporariesor,2.6020599913279625
contemporary,15.59077982042095
contempory,4.851937464544562
contemptable,4.851937464544562
contend,14.0
contending,2.6020599913279625
content,37.94089661419258
contention,10.6246936830415
contentious,7.2779061968168435
contently,2.6020599913279625
contents,14.8745711562581
context,76.1052287879334
contextless,2.6020599913279625
contextual,2.6020599913279625
continent,2.6020599913279625
continent?,2.6020599913279625
continental,6.903089986991944
contintue,2.6020599913279625
continually,2.6020599913279625
continue,36.36002592193456
continue?,2.6020599913279625
continued,16.10720996964787
continues,8.8164799306237
continuing,6.903089986991944
continuous,5.204119982655925
continuously,2.6020599913279625
contraception,4.851937464544562
contraceptionafterthefact,2.6020599913279625
contract,4.851937464544562
contracted,2.6020599913279625
contractor,2.6020599913279625
contracts,4.851937464544562
contractual,2.6020599913279625
contradict,32.95634963777275
contradicted,6.903089986991944
contradicting,4.851937464544562
contradiction,46.13161580965489
contradictions,35.782932693702136
contradictions?,2.6020599913279625
contradictive,6.903089986991944
contradictorily,4.851937464544562
contradictory,35.12546237788706
contradictory?,2.6020599913279625
contradicts,21.886904891331827
contradition,6.903089986991944
contrary,36.36002592193456
contrast,4.851937464544562
contrasted,4.851937464544562
contrasting,2.6020599913279625
contribute,17.53962729797357
contribute?,2.6020599913279625
contributed,6.903089986991944
contributing,8.8164799306237
contribution,2.6020599913279625
contributions,4.851937464544562
contributors,2.6020599913279625
contridict,2.6020599913279625
contridicting,4.851937464544562
contridictions,2.6020599913279625
contrive,4.851937464544562
contrived,2.6020599913279625
control,66.27183149827742
control?,2.6020599913279625
controled,2.6020599913279625
controlled,10.6246936830415
controlling,12.347951681866121
controversial,12.7496324196498
controversy,12.347951681866121
controversy?,2.6020599913279625
convened,2.6020599913279625
convenience,6.903089986991944
convenient,14.0
conveniently,21.437322253078808
convening,2.6020599913279625
conventional,15.428839878591475
conventions,4.851937464544562
converge,7.8061799739838875
conversation,15.59077982042095
conversational,2.6020599913279625
converse,4.851937464544562
conversion,29.787156829339498
converst,2.6020599913279625
convert,22.340367622004624
converted,10.6246936830415
converting,6.903089986991944
converts,4.851937464544562
convey,4.851937464544562
convict,2.6020599913279625
convicted,6.903089986991944
conviction,14.405943628843808
convictions,4.851937464544562
convince,35.245319809215175
convinced,28.434898115432382
convinced?,7.8061799739838875
convincing,26.0
convincingly,2.6020599913279625
convoluted,10.6246936830415
coocoo,2.6020599913279625
cookie,2.6020599913279625
cookies,4.851937464544562
cookout,4.851937464544562
cooks,2.6020599913279625
cool,7.2779061968168435
cooler,8.8164799306237
cooperate,2.6020599913279625
cooperative,19.837079843903325
cooperatives,2.6020599913279625
coops,2.6020599913279625
coopted,2.6020599913279625
coordinate,2.6020599913279625
cop,4.851937464544562
copied,6.903089986991944
copies,33.45282131227339
copped,2.6020599913279625
cops,9.703874929089125
copy,64.75595380465008
copying,12.347951681866121
copyists,2.6020599913279625
core,24.202064923838343
coreligionaries?,2.6020599913279625
corner,10.6246936830415
corporation,2.6020599913279625
corporation$,2.6020599913279625
corporeal,5.204119982655925
corps,2.6020599913279625
corrallary,5.204119982655925
correct,81.90897839164296
correct?,2.6020599913279625
corrected,2.6020599913279625
correctincorrect,2.6020599913279625
correcting,2.6020599913279625
corrections,6.903089986991944
correctly,26.354429269705584
correctness,11.020599913279625
correlated,39.10184699257605
correlation,24.0
correlations,2.6020599913279625
correspond,10.6246936830415
correspondence,2.6020599913279625
correspondent,2.6020599913279625
correspondents,4.851937464544562
corresponding,12.129843661361406
corresponds,2.6020599913279625
corroboration,2.6020599913279625
corrupt,10.6246936830415
corrupted,21.437322253078808
corruption,11.020599913279625
corruptions,4.851937464544562
corruptions?,4.851937464544562
cortex,5.204119982655925
cos,2.6020599913279625
cosmic,14.0
cosmological,2.6020599913279625
cosmology,2.6020599913279625
cost,25.534722373220465
costbenefit,2.6020599913279625
costing,6.903089986991944
costs,12.7496324196498
could,174.7573140422916
couldnt,50.28381187774171
couldve,2.6020599913279625
councils,2.6020599913279625
counselor,2.6020599913279625
count,20.478670320170906
counted,6.903089986991944
countenance,2.6020599913279625
counter,8.8164799306237
counterargument,6.903089986991944
counterarguments,2.6020599913279625
counterconvincing,2.6020599913279625
countercounterexample,4.851937464544562
countered,4.851937464544562
counterexample,20.933989856911378
counterexamples,6.903089986991944
counterfactual,4.851937464544562
counterfatwa,2.6020599913279625
counterfeit,12.7496324196498
counterintuitive,2.6020599913279625
counterproductive,2.6020599913279625
counterproposal,2.6020599913279625
counters,4.851937464544562
counting,2.6020599913279625
countless,8.8164799306237
countries,61.81250135898417
countries?,8.8164799306237
country,66.16531951875668
country?,2.6020599913279625
countrys,2.6020599913279625
counts,6.903089986991944
coup,6.903089986991944
couple,45.133890625141454
coupled,14.0
courage,2.6020599913279625
course,144.50196239644907
course?,4.851937464544562
courses,2.6020599913279625
court,41.4479694704703
court?,10.6246936830415
courteous,2.6020599913279625
courtesy,11.020599913279625
courtroom,4.851937464544562
courts,14.555812393633687
cousin,4.851937464544562
cousinsliberty,2.6020599913279625
coutesy,8.8164799306237
covenant,2.6020599913279625
cover,31.00644859605342
cover?,2.6020599913279625
covered,11.505149978319906
covering,6.903089986991944
covers,6.903089986991944
coversion,2.6020599913279625
cow,4.851937464544562
coward,2.6020599913279625
cowardness,2.6020599913279625
cows,2.6020599913279625
coz,2.6020599913279625
cozy,2.6020599913279625
cr866clevelandFreenetEdu,2.6020599913279625
crack,4.851937464544562
crackpot,4.851937464544562
cracks,6.903089986991944
craftsmen,4.851937464544562
crank,2.6020599913279625
cranky,2.6020599913279625
crap,23.386169730631426
crap?,2.6020599913279625
crash,4.851937464544562
crazies,2.6020599913279625
craziest,2.6020599913279625
crazy,44.728665867127674
creat,2.6020599913279625
